ID,ImageUrl,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller
21648,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21648-n3I3CuDNiCXr.png,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140596,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx140596-wBtzi7evAMlf.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
21543,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21543-tUjyuluntZ5N.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13169,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/13169.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129869,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b129869-ex0MRQgHAd6p.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1773-ehFOZp9e3ma0.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21849,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21849-enq5ppqJOyFK.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197731,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx197731-6E0qjPFaNjC6.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx2112-txrbJOYMRcco.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4260,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4260.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20529,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20529-WyK2k8mF9wIQ.png,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1174,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1174-MVifqzK4bsCo.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
177064,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx177064-5CG6LPo1h1rt.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99000,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx99000-rVYGI3okjHQh.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1241,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/1241.jpg,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
705,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/705.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5687,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5687.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175473,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx175473-GZVodFQ3gqJb.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21126,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21126-l7MgeoysYBdE.png,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
7857,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7857.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173639,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx173639-tOigvTpDIVVM.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154983,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx154983-1wkvQ3fYuQp0.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
139369,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx139369-uwq21xa6v1JJ.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127227,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx127227-tEJFrD2XfvTz.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97637,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx97637-rNs2Yd3OvBAx.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149099,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b149099-I1W4uSOViTan.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10321,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx10321-yoeabxzPWtoQ.png,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
189733,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx189733-PgwNxBPV1BSA.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20445,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20445.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18753,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx18753-0UHzxB54fYHY.png,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14049,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx14049-nInyBHKa6mvt.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199221,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx199221-TReDQMNhslHu.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145705,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx145705-nLfvAKxLBsHN.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13231,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx13231-l2tS23CDbinP.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173333,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx173333-lqvM2Ya74nN9.jpg,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
21101,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21101-swNhwN2VGANa.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6425,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6425.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21857,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21857-haPDVD7DKDpg.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1571,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1571-rgWSFoPDZhzS.png,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10280,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/10280.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
102978,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx102978-Q6xRVTEy22qh.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
6324,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6324.jpg,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
166700,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx166700-znvKDTSCGl0n.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157653,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx157653-3smPS6q7DGVG.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3050,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3050.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14657,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14657.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106223,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx106223-TfmLcrFbAPK7.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129750,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx129750-gSUuLboTUqfS.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184757,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b184757-ymkBSTTVShZT.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128872,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx128872-8L5yg4OGSfwQ.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185714,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx185714-YYhn41FIOfmM.jpg,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
168623,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx168623-30sdDCCLjsEW.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
155070,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx155070-XuEi3eycUBjC.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20872,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20872-j5PBzzVtrYDM.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
21614,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21614-kBcKKfX9gSSr.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1514,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/1514.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
130588,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx130588-zYz8Gp2kZfTm.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6795,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6795-kJCWa2pHHa7s.jpg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
199446,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx199446-2jYnGrTItjyu.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21839,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21839-dP9nAlyNtoPh.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
525,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx525-rNyfYmeg2nU4.png,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
21061,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21061-CNmHayOGNBLq.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1526,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b1526-ddJiHHGNikuY.png,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188037,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b188037-M0Ri6Gg1I2tO.png,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4280,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx4280-GKUNVjzu5sUO.png,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1679,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b1679-MqQ8t9sAQtCH.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100790,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx100790-2fDgKG7PWaWD.jpg,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
98249,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98249-5NF3RwYZtc7h.jpg,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
20383,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20383.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98546,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98546-4yMOyRxRAWAu.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
189724,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx189724-6StVBEp4S6YY.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14993,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14993.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165557,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b165557-q7A6HcZD0CHs.png,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21522,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21522-nDpsGktIO1Ww.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101382,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx101382-qRGZ9JUFGsiv.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
158570,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b158570-mCym2nWxK4iT.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18495,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/18495.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21452,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21452-nMuqJmziSDn3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
21117,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21117-acWyXuKgALGj.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20713,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20713-hY7sTHuk5845.jpg,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
109562,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109562-IA0G6Hce2VGM.jpg,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2552,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2552.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6877-7oARGnQDVHZa.png,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx343-DoAaLkY3ukNe.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9938,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9938-1Fqauvn8d1ON.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103555,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx103555-YMLK0Feq3DmS.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20987,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20987-9Tq7kZTeJPMo.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100408,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx100408-0S93Zk4507xR.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14837,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14837.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101021,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx101021-Aos9u0966UQA.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20451,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20451.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120211,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120211-VglgB9Se1wVE.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206914,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx206914-SHKX08LarRzB.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18897,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx18897-G2Fx2ZACsXBU.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5204,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx5204-6PdYdIXswcEo.png,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
2631,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx2631-QY4JOkJNnO5j.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166240,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx166240-PBV7zukIHW7V.png,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4053,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx4053-vybch1WZxfMp.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15535,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b15535-CgM04svC91uf.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13145,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx13145-iJxgTIJqNk4X.png,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109856,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109856-zDYLvuF4Vuno.jpg,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
183270,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx183270-CmZikKu34WPd.jpg,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1756,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/1756.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100382,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx100382-n1vAc0TMT8c2.png,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192867,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx192867-AXAu2LP7YA7Y.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
14889,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14889.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8966,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8966.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
186153,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx186153-j5G9lBw43N69.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132545,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx132545-nENYhlJhAohn.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104984,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/n104984-zwGDNoF5urwC.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20031,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20031-WOR6bly9HOr1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6351,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6351.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
180929,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx180929-ytdzqbrOhots.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21071,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21071-MKndcKkp4xpa.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10516,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/10516.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9487,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9487-L6SZjnqXPPMX.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101593,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx101593-jldTLijxFL7j.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
98557,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98557-iyyckp4pQIyV.jpg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
199796,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx199796-W6loqhQGnFeE.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2251,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx2251-tTQoWxVy4472.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20632,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx20632-Mkgbtvi1kmhD.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20593,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20593-ri6S0Qt3mFkv.jpg,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2308,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2308.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12021,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12021.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98-rGddbbtcCuYP.jpg,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
5226,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5226-O4taw6rMyBpx.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6692,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6692.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4057,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4057.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21236,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21236-8B4fORbuUp6v.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
138699,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx138699-V0PBmiG6hnuf.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100083,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx100083-TdvGpOG6ZYZP.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2943,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2943.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100523,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx100523-1nTD5FTYA6D2.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143303,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx143303-0yZiBBjhmQJ5.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2287,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b2287-JqujhDOnWIJU.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162802,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx162802-0h8kIWZanFQP.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21232,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21232-SFblUj9pJJfe.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104158,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx104158-Jn8LRgfii5Kx.jpg,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
181824,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b181824-wsm6HgEjjagw.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8190,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8190.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21468,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21468-XK2kQZFRE4IP.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134623,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx134623-ceZeGn3HeUAS.jpg,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117755,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx117755-feOzwxzB9gEk.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2379.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169379,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b169379-DGxaS8pTNORT.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98344,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98344-TP6X9RrB4zIc.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
124060,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx124060-gPb5UWbdQgj9.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1914,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1914-VmmTPSjufwMs.png,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
112323,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx112323-C6nlP84x8jH8.png,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9006,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9006-cOmF33n7lWnT.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21203,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21203-BBvDwPavxOGt.jpg,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12403,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx12403-sAG2FsLFX8bH.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186300,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b186300-py8AeW9MgfDS.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15865,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/15865.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105857,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx105857-02ruhcNiPGga.jpg,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7751,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7751.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
