ID,Title,ImageUrl,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller,SeriesGroup
127041,物語を君へ。-不可解弐Q1 エンディングアニメーション-,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx127041-HR9Q2iimt3ql.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_127041
127213,転生前の竜馬と田淵,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b127213-kxndbSeGn6uu.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_127213
127225,スライムたちの井戸端会議：スライム使いとスライムの魔王,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx127225-rOkSrij8NdQp.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_127225
127465,安達としまむら ミニアニメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx127465-xIDQyk51nZ1h.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_127465
128392,魔王城でおやすみミニアニメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b128392-hioyw5F2xyb0.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_128392
128397,2.43ミニアニメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx128397-uOWDGizrOZit.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,series_113231
128398,2.43ミニアニメ バレーボール講座編,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx128398-ZEfGugGybTTl.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,series_113231
128418,アイドルマスター シンデレラガールズ スターライトステージ CMs,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx128418-Yr1ap4zy8v7L.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_128418
130448,忘れたフリをして,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx130448-RCB4OPYMmD5R.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_130448
130473,LIP×LIP FILM×LIVE ミニアニメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx130473-BhJ4bqTnR7yA.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_130473
130939,血小板 映画館へ行く,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b130939-qQNJIk6MokBQ.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_130939
131367,人体のサバイバル!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b131367-yDF51HGFcban.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_131367
131459,わしも-wasimo-(第8シリーズ),https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b131459-QzLf2Jwn0T0J.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_21047
131923,イド:インディード,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx131923-mPMf89cY0ZpC.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_110350
132696,おしりたんてい (第4シリーズ),https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx132696-TIe7Ebn0vVSP.jpg,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,series_100790
134047,BLUE - l i n e・s t e p・b r u s h -,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx134047-KVQPYLYRWw59.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_134047
136950,XPICE,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx136950-USjjHRgILCSh.png,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_136950
137613,しゃばけ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx137613-Wo4fsGKOjwiL.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_137613
138687,『RabbiTube』クリエイターにチャレンジ！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx138687-80kl9N7WQ6x1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_138687
138956,むかしケイバなし(2),https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b138956-MdZggjUEEqoC.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,series_138953
143391,千雪のファッションチェック！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx143391-iFj8UKciDab3.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_111501
145560,ありふれた職業で世界最強 プロローグ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b145560-dTD1Rrxpjunb.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_100668
147764,ゾイドワイルド戦記,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b147764-zFU2zVAoPkRZ.jpg,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_101228
149039,大家さんと僕2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b149039-0Igkmq92A5KT.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_117280
154119,マルコと銀河竜,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx154119-z25XciBCbUwQ.png,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_154119
154196,継つぐももミニアニメ Specials,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx154196-kO6c98nlnU9O.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_97625
154197,ホークのお悩み相談室 Special,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx154197-yJZMgNynqQtW.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20789
154541,中高一貫!!キメツ学園物語 ～鬼滅の宴=特別編=～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx154541-Q7djLI2ttMp9.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_129627
156907,OTMGirlsのよきよきチャンネル: Birthday special story,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx156907-3KhdHCzNEOdm.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_21726
157171,どうしても干支にはいりたい2 ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b157171-2RwdILO4aOQE.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21353
157172,無能なナナ ミニアニメ「やみなべぱーてぃー」,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx157172-hNyuKSjvn3lg.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_117343
162800,彼女、お借りします デートムービー,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx162800-WYuKTx8iBwHB.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_113813
176863,【テイルズ オブ クレストリア】オフショットムービー,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b176863-NABxznB07b6S.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_125208
179778,ぜつめつきぐしゅんっ。,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx179778-0JIzFhPxJQ9T.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_179778
187055,シルバニアファミリー ミニストーリー ピオニー,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b187055-RfIs6Ka9faCJ.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_8644
200641,春空と秋空,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx200641-DTOG5vTxtBVt.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_200641
200643,彼女は歌う、だから僕は。,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b200643-9IYRuie7PsYH.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_200643
3786,シン・エヴァンゲリオン劇場版:||,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx3786-Tpt9iM72dxTv.jpg,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,series_2759
21569,アリスインデッドリースクール,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21569-WBJkaNY2pgTB.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,series_21569
87502,メガトン級ムサシ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx87502-IukO9bOX8G7V.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_87502
98471,EUREKA／交響詩篇エウレカセブン ハイエボリューション,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98471-i813DFIJJHTR.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_237
99730,シドニアの騎士 あいつむぐほし,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx99730-pG6lazHo6pKG.jpg,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_19775
99900,映画大好きポンポさん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx99900-YpWbTgc4wr7A.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_99900
101216,えとたま～猫客万来～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx101216-rA4AoXCI9HLn.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20930
101595,プリンセス・プリンシパル Crown Handler 第1章,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx101595-j3Q3RiRYTFFV.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_98505
102498,B: The Beginning Succession,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx102498-bAKLbkH9ZBDu.jpg,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,series_21665
103277,劇場版Fate/Grand Order -神聖円卓領域キャメロット- 後編Paladin; Agateram,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx103277-BuAfaC3dKOUp.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_356
103632,蜘蛛ですが、なにか？,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx103632-2wsy9wFUdm1C.jpg,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,series_103632
103712,美少女戦士セーラームーンEternal 後編,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx103712-631ErMZsKSpp.png,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,series_14751
103713,美少女戦士セーラームーンEternal 前編,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx103713-GZ5LKEkW7Lz2.png,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,series_14751
104329,BEAN BANDIT,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx104329-GozJjHEk3TdS.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_104329
104459,ゆるキャン△ SEASON２,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx104459-pywEKGQON613.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_98444
105119,シキザクラ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx105119-DIxyYkAcvjN6.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_105119
105595,機動戦士ガンダム 閃光のハサウェイ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx105595-40ugr6S9NfOb.jpg,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_6336
105931,BLADE RUNNER — BLACK LOTUS,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx105931-YU9G5cdAYBFb.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_100168
106503,EX-ARM エクスアーム,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx106503-7pbrod3B9HJF.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_106503
107203,劇場版 Free!–the Final Stroke– 前編,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b107203-Mxm9faqiRlAQ.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,series_18507
107625,サイダーのように言葉が湧き上がる,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx107625-2UIAI4TRwXz0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_107625
107717,小林さんちのメイドラゴンＳ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx107717-bixaW1NTGBra.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_21776
108465,無職転生 ～異世界行ったら本気だす～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108465-1ANspF1EWyFx.jpg,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_108465
108511,転生したらスライムだった件 第2期,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108511-PufFordLNyIb.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_101280
108631,はたらく細胞!!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108631-R3yjfHmOJDET.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_100977
108725,約束のネバーランド2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108725-ZKivuyr4Jtc9.jpg,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,series_101759
108987,サクガン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108987-rdPglVthrZP2.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_108987
109010,アイ★チュウ HALFWAY THROUGH THE IDOL,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109010-VzJFTkkhwa8X.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_109010
109217,エデン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109217-VZ0m6KhY3dHg.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_109217
109261,五等分の花嫁∬,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109261-65rKxMDlcU9r.png,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_103572
109403,のんのんびより のんすとっぷ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109403-g6QqMkqV1ayu.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_17549
109745,MUTEKING THE Dancing HERO,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109745-W4NnQxYpGJJO.jpg,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,series_109745
109946,スーパー・クルックス,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109946-S05QNnNplFV2.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,series_109946
110200,ぶらどらぶ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx110200-QB9smw3HWyQC.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_110200
110224,ジャーニー 太古アラビア半島での奇跡と戦いの物語,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx110224-lham5kQX7UGu.png,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_110224
110277,進撃の巨人 The Final Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx110277-sKUNXAsWMNFw.jpg,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,series_16498
110733,ゾンビランドサガ リベンジ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx110733-mv2p0VBBD3jz.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,series_103871
112019,宇宙戦艦ヤマト2205 新たなる旅立ち,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx112019-oL6Tk6iPoWVf.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_12029
112376,ドラゴン、家を買う。,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx112376-M0TG5XsAmcJQ.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_112376
112443,弱キャラ友崎くん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx112443-UVB1oKdblsIx.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_112443
112608,スライム倒して300年、知らないうちにレベルMAXになってました,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx112608-T3OKdLhxYUfe.png,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_112608
112649,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx112649-Wdcxo6cQZbhx.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_112649
112716,マブラヴ オルタネイティヴ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx112716-4mMkZtsR3MIn.jpg,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,series_11021
112802,うらみちお兄さん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx112802-FUNqgb2R1LS8.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_112802
113024,劇場版 少女☆歌劇 レヴュースタァライト,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113024-OdzOh0OKFPTN.png,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,series_98658
113231,2.43 清陰高校男子バレー部,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113231-R7qcGbDQgwBZ.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,series_113231
113254,リョーマ！ The Prince of Tennis 新生劇場版テニスの王子様,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113254-XmphpjR4LO7f.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_22
113359,NOMAD メガロボクス2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113359-FnjG2VppJF9f.png,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,series_100298
113363,KAIJU DECODE,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113363-LjhLGYgUaoqL.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_113363
113418,スーパーカブ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113418-OjWcmCXAHWkq.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_113418
113425,回復術士のやり直し,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113425-tYGRUa5pgZje.jpg,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_113425
113428,美少年探偵団,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113428-jsyIdAHk5K6q.png,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,series_113428
113476,SHOW BY ROCK!!STARS!!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113476-X0y7eSl4TAHd.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_20843
113585,スケートリーディング☆スターズ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113585-AJKXZnpnAX0w.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_113585
113595,planetarian ～雪圏球（スノーグローブ）,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113595-2xZa6aoYq0ck.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,series_21732
113653,名探偵コナン 緋色の弾丸,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113653-HY0suLnhIlA6.png,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_113653
113692,劇場版 生徒会役員共２,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113692-N7hUICpi9sIa.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_8675
113717,王様ランキング,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113717-9sNnN8WRgK15.jpg,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_113717
113814,IDOLY PRIDE,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113814-HvgpmDKpgHql.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,series_113814
113936,Dr.STONE STONE WARS,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113936-D4eYd4XwslVI.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_105333
113950,SSSS.DYNAZENON,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113950-XqVhfpSccNuJ.png,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,series_99424
114065,ぼくたちのリメイク,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114065-YPPyW7ZSxfYU.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_114065
114085,怪物事変,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114085-2w5rYZTOa7ER.jpg,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,series_114085
114087,ワールドトリガー 2ndシーズン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114087-5sSD98EFqQZ5.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_20729
114129,銀魂 THE FINAL,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114129-RLgSuh6YbeYx.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_918
114194,BEASTARS 第2期,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114194-uMuA92X6JHSj.jpg,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,series_107660
114232,ひげを剃る。そして女子高生を拾う。,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114232-2rm50ZD1cQgP.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_114232
114301,オルタンシア・サーガ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114301-Qig3ulYPd9ur.jpg,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_114301
114302,チート薬師のスローライフ～異世界に作ろうドラッグストア～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114302-xfqGNUaK59lQ.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_114302
114304,真・中華一番! 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114304-MnBLCqwyVIKe.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_107666
114307,バック・アロウ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114307-7ON0DNyETBRk.jpg,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,series_114307
114473,アズールレーンびそくぜんしんっ！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114473-vnLrwMEZ9OfI.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_104159
114535,不滅のあなたへ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114535-y3NnjexcqKG1.jpg,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,series_114535
114840,恋と呼ぶには気持ち悪い,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114840-FlmPI0oBQjjO.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_114840
114862,ログ・ホライズン　円卓崩壊,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114862-DTRU67Z1gJ9N.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_17265
114979,ラブライブ!スーパースター!!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114979-H9anmAB2Z7uo.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_9907
115183,MARS RED,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx115183-jvILP9lWry4s.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,series_115183
115567,囀る鳥は羽ばたかない Don't stay gold ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx115567-iVP26dCe4Vwo.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_109171
115895,それいけ! アンパンマン ふわふわフワリーと雲の国,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b115895-z3VI8WubFbPE.png,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_115895
116069,Tokyo 7th シスターズ -僕らは青空になる-,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx116069-W773lKgeElXP.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_116069
116287,裏世界ピクニック,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx116287-LCcICfn2FhwL.jpg,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,series_116287
116338,魔入りました！入間くん 第2シリーズ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx116338-jbuJnLkPMcm7.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,series_107693
116588,戦闘員、派遣します！,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx116588-noyscGIN8FIr.jpg,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_116588
116589,86－エイティシックス－,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx116589-KawXHB6sApFt.jpg,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_116589
116610,BanG Dream! FILM LIVE 2nd Stage,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx116610-CliKhWCWvvKc.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_87435
116676,きんいろモザイク Thank you!!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx116676-SmbBAKOS6XUw.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_16732
